,product_code,product_name
2970,480411,"KRAFTLINER, UNCOATED, UNBLEACHED, IN ROLLS OR SHEETS"
2971,911430,CLOCK OR WATCH DIALS
2972,920994,"PARTS AND ACCESSORIES FOR MUSICAL INSTRUMENTS, THE SOUND OF WHICH IS ELECTRICALLY PRODUCED OR AMPLIFIED"
2973,930120,"ROCKET LAUNCHERS FLAMETHROWERS, GRENADE LAUNCHERS, AND TORPEDO TUBES, AND SIMILAR PROJECTORS (MILITARY)"
2974,901832,TUBULAR METAL NEEDLES AND NEEDLES FOR SUTURES AND PARTS AND ACCESSORIES THEREOF
2975,871680,"VEHICLES (OTHER THAN TRAILERS AND SEMI-TRAILERS), NOT MECHANICALLY PROPELLED, NESOI"
2976,842119,"CENTRIFUGES, INCLUDING CENTRIFUGAL DRYERS (OTHER THAN CLOTHES DRYERS), NESOI"
2977,846596,"SPLITTING, SLICING OR PARING MACHINES FOR WORKING WOOD, CORK, BONE, HARD RUBBER, HARD PLASTICS OR SIMILAR HARD MATERIALS"
2978,851711,LINE TELEPHONE SETS WITH CORDLESS HANDSETS
2979,848250,"CYLINDRICAL ROLLER BEARINGS, INCLUDING CAGE AND ROLLER ASSEMBLIES, NESOI"
2980,070390,"LEEKS AND OTHER ALLIACEOUS VEGETABLES, FRESH OR CHILLED"
2981,081290,"FRUIT, NESOI AND NUTS, PROVISIONALLY PRESERVED, BUT UNSUITABLE IN THAT STATE FOR IMMEDIATE CONSUMPTION"
2982,120600,"SUNFLOWER SEEDS, WHETHER OR NOT BROKEN"
2983,160416,"ANCHOVIES, PREPARED OR PRESERVED, WHOLE OR IN PIECES, BUT NOT MINCED"
2984,190410,PREPARED FOODS OBTAINED BY THE SWELLING OR ROASTING OF CEREALS OR CEREAL PRODUCTS
2985,230230,"BRAN, SHARPS (MIDDLINGS) AND OTHER RESIDUES, WHETHER OR NOT IN THE FORM OF PELLETS, DERIVED FROM THE SIFTING, MILLING OR OTHER WORKINGS OF WHEAT"
2986,210390,"SAUCES AND PREPARATIONS THEREFOR, NESOI; MIXED CONDIMENTS AND MIXED SEASONINGS"
2987,381239,"ANTIOXIDIZING PREPARATIONS AND OTHER COMPOUND STABILIZERS FOR RUBBER OR PLATICS, NESOI"
2988,750512,"NICKLE BARS, RODS AND PROFILES, OF NICKLE ALLOYS"
2989,550921,"SYNTHETIC STAPLE FIBER YARN (EXCEPT SEWING THREAD), NOT FOR RETAIL SALE, 85% OR MORE (WT.) OF POLYESTERS, SINGLE YARN"
2990,480441,"KRAFT PAPER AND PAPERBOARD, NESOI, WEIGHING OVER 150 G/M2 BUT LESS THAN 225 G/M2, UNCOATED, UNBLEACHED, IN ROLLS OR SHEETS"
2991,560122,"WADDING AND ARTICLES OF WADDING NESOI, OF MANMADE FIBERS"
2992,481092,"PAPER AND PAPERBOARD (OTHER THAN KRAFT OR GRAPHIC), MULTI-PLY, CLAY COATED, IN ROLLS OR SHEETS"
2993,481149,"GUMMED OR ADHESIVE PAPER AND PAPERBOARD, OTHER THAN PRESSURE-SENSITIVE"
2994,940490,"ARTICLES OF BEDDING AND SIMILAR FURNISHINGS (EXCEPT MATTRESSES AND SLEEPING BAGS), FITTED OR STUFFED ETC., INCLUDING QUILTS, PILLOWS AND CUSHIONS"
2995,910111,"WRIST WATCHES, BATTERY POWERED, WITH CASES OF PRECIOUS METAL (OR OF METAL CLAD WITH PRECIOUS METAL), WITH MECHANICAL DISPLAY ONLY"
2996,851090,PARTS OF ELECTRIC SHAVERS AND HAIR CLIPPERS WITH SELF-CONTAINED ELECTRIC MOTOR
2997,843131,"PARTS FOR PASSENGER OR FREIGHT ELEVATORS OTHER THAN CONTINUOUS ACTION, SKIP HOISTS OR ESCALATORS"
2998,844842,"REEDS FOR LOOMS, HEALDS AND HEALD-FRAMES"
2999,030481,"PACIFIC SALMON (ONCORHYNCHUS NERKA, GORBUSCHA, KETA, ETC.), ATLANTIC SALMON (SALMO SALAR) AND DANUBE SALMON (HUCHO HUCHO) FILLETS, FROZEN"
3000,130232,"MUCILAGES AND THICKENERS, WHETHER OR NOT MODIFIED, DERIVED FROM LOCUST BEANS, LOCUST BEAN SEEDS OR GUAR SEEDS"
3001,200551,"BEANS (VIGNA SPP., (PHASEOLUS SPP.)), SHELLED, PREPARED OR PRESERVED OTHERWISE THAN BY VINEGAR OR ACETIC ACID, NOT FROZEN"
3002,282540,NICKEL OXIDES AND HYDROXIDES
3003,290244,MIXED XYLENE ISOMERS
3004,290930,"AROMATIC ETHERS AND THEIR HALOGENATED, SULFONATED, NITRATED OR NITROSATED DERIVATIVES"
3005,400239,"HALO-ISOBUTENE-ISOPRENE RUBBER (CIIR OR BIIR) IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP"
3006,700510,"FLOAT GLASS AND SURFACE GROUND OR POLISHED GLASS, IN SHEETS, NONWIRED, WITH AN ABSORBENT, REFLECTING OR NONREFLECTING LAYER, BUT NOT OTHERWISE WORKED"
3007,732290,"AIR HEATERS AND HOT AIR DISTRIBUTORS, NOT ELECTRICALLY HEATED, INCORPORATING A MOTOR-DRIVEN FAN OR BLOWER, AND PARTS THEREOF, OF IRON OR STEEL"
3008,630690,"CAMPING GOODS MADE OF TEXTILES, OTHER THAN TENTS AND PNEUMATIC MATTRESSES"
3009,480254,"PAPER AND PAPERBOARD, NESOI, NOT OVER 10% (WT.) OF FIBERS OBTAINED BY MECHANICAL PROCESS, WEIGHING LESS THAN 40 G/M2, UNCOATED, IN ROLLS OR SHEETS"
3010,854099,"PARTS OF CATHODE TUBES, NESOI"
3011,842820,PNEUMATIC ELEVATORS AND CONVEYORS
3012,851140,INTERNAL COMBUSTION ENGINE STARTER MOTORS AND DUAL PURPOSE STARTER-GENERATORS
3013,846820,"GAS OPERATED MACHINERY AND APPARATUS FOR SOLDERING, BRAZING OR WELDING, OTHER THAN HAND-HELD BLOW TORCHES"
3014,843910,MACHINERY FOR MAKING PULP OF FIBROUS CELLULOSIC MATERIAL
3015,020890,"MEAT AND EDIBLE MEAT OFFAL, NESOI, FRESH, CHILLED OR FROZEN"
3016,030223,"SOLE (SOLEA SPP.), EXCLUDING FILLETS, LIVERS AND ROES, FRESH OR CHILLED"
3017,030488,"DOGFISH, OTHER SHARKS, RAYS AND SKATES (RAJIDAE), FROZEN FILLETS"
3018,100410,OATS SEED
3019,100790,"GRAIN SORGHUM, OTHER THAN SEED"
3020,220600,"FERMENTED BEVERAGES, NESOI (INCL CIDER, PERRY & MEAD); MIXTURES OF FERMENTED BEVERAGES & MIXTURES OF FERMENTED BEVERAGES & NON-ALCOHOL BEVERAGE NESOI"
3021,281310,CARBON DISULFIDE
3022,290389,"HALOGENATED DERIVATIVES OF CYCLANIC, CYCLENIC OR CYCLOTERPENIC HYDROCARBONS, NESOI"
3023,721912,"FLAT-ROLLED STAINLESS STEEL IN COILS, 600 MM OR MORE WIDE, HOT-ROLLED, 4.75 MM BUT NOT OVER 10 MM THICK"
3024,690911,"CERAMIC WARES FOR LABORATORY, CHEMICAL OR OTHER TECHNICAL USES, OF PORCELAIN OR CHINA"
3025,730441,"TUBES, PIPES AND HOLLOW PROFILES, SEAMLESS NESOI, OF CIRCULAR CROSS SECTION OF STAINLESS STEEL, COLD-DRAWN OR COLD-ROLLED"
3026,731300,"BARBED WIRE, TWISTED HOOP OR SINGLE FLAT WIRE, BARBED OR NOT, AND LOOSELY TWISTED DOUBLE WIRE, OF A KIND USED FOR FENCING, OF IRON OR STEEL"
3027,740322,"COPPER-TIN BASE ALLOYS (BRONZE), UNWROUGHT"
3028,580220,"TERRY TOWELING AND SIMILAR WOVEN TERRY FABRICS, OF OTHER TEXTILE MATERIALS"
3029,440796,"BIRCH WOOD SAWN OR CHIPPED LENGTHWISE, SLICED OR PEELED, OF A THICKNESS EXCEEDING 6MM"
3030,540259,"SYNTHETIC FILAMENT YARN EXCEPT SEWING THREAD, NOT FOR RETAIL SALE, SINGLE YARN NESOI, TWISTED WITH OVER 50 TURNS PER METER, OF YARNS NESOI"
3031,450490,"AGGLOMERATED CORK (WITH OR WITHOUT BINDING SUBSTANCES) AND ARTICLES OF AGGLOMERATED CORK, NESOI"
3032,470692,"CHEMICAL PULPS OF FIBROUS CELLULOSIC MATERIAL (OTHER THAN WOOD), NESOI"
3033,940340,WOODEN FURNITURE (EXCEPT SEATS) OF A KIND USED IN THE KITCHEN
3034,902410,MACHINES AND APPLIANCES FOR TESTING METALS
3035,854140,"PHOTOSENSITIVE SEMICONDUCTOR DEVICES, INCLUDING PHOTOVOLTAIC CELLS; LIGHT-EMITTING DIODES"
3036,842549,"JACKS, NESOI; HOISTS OF A KIND USED FOR RAISING VEHICLES, NESOI"
3037,852721,"RADIOBROADCAST RECEIVERS FOR MOTOR VEHICLES, COMBINED WITH SOUND RECORDING OR REPRODUCING APPARATUS, NOT CAPABLE OF OPERATING WITHOUT OUTSIDE POWER"
3038,847689,"AUTOMATIC  GOODS-VENDING MACHINES NOT INCORPORATINNG HEATING OR REFRIGERATING DEVICES, NESOI"
3039,841239,"PNEUMATIC POWER ENGINES AND MOTORS, EXCEPT LINEAR ACTING (CYLINDERS)"
3040,841320,"HAND PUMPS, OTHER THAN PUMPS FITTED OR DESIGNED TO BE FITTED WITH A MEASURING DEVICE"
3041,060240,"ROSES, GRAFTED OR NOT"
3042,151590,"FIXED VEGETABLE FATS AND OILS AND THEIR FRACTIONS, WHETHER OR NOT REFINED BUT NOT CHEMICALLY MODIFIED, NESOI"
3043,251611,"GRANITE, CRUDE OR ROUGHLY TRIMMED"
3044,290377,PERHALOGENATED DERIVATIVES OF ACYCLIC HYDROCARBONS CONTAINING ONLY FLUORINE AND CHLORINE
3045,292219,"AMINO-ALCOHOLS, THEIR ETHERS AND ESTERS, NOT CONTAINING MORE THAN ONE OXYGEN FUNCTION, AND SALTS THEREOF, NESOI"
3046,294120,STREPTOMYCINS AND THEIR DERIVATIVES; SALTS THEREOF
3047,320190,"TANNING EXTRACTS OF VEGETABLE ORIGIN, NESOI; TANNINS AND THEIR SALTS, ETHERS, ESTERS AND OTHER DERIVATIVES"
3048,382000,ANTIFREEZING PREPARATIONS AND PREPARED DEICING FLUIDS
3049,620829,"WOMEN'S OR GIRLS' NIGHTDRESSES AND PAJAMAS OF TEXTILE MATERIALS NESOI, NOT KNITTED OR CROCHETED"
3050,730799,"PIPE OR TUBE FITTINGS, NESOI, IRON OR NONSTAINLESS STEEL FITTINGS NESOI"
3051,731815,"THREADED SCREWS AND BOLTS NESOI, WITH OR WITHOUT THEIR NUTS OR WASHERS, OF IRON OR STEEL"
3052,610463,"WOMEN'S OR GIRLS' TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS OF SYNTHETIC FIBERS, KNITTED OR CROCHETED"
3053,510320,"WASTE OF WOOL OR OF FINE ANIMAL HAIR, NESOI"
3054,520100,"COTTON, NOT CARDED OR COMBED"
3055,440725,"DARK RED MERANTI, LIGHT RED MERANTI AND MERANTI BAKAU, WOOD SAWN OR CHIPPED LENGTHWISE,SLICED OR PEELED, WHETHER OR NOT PLANED, SANDED OR ETC"
3056,030721,"SCALLOPS AND OTHER MOLLUSCS OF THE FAMILY PECTINIDAE, LIVE, FRESH OR CHILLED"
3057,070999,"VEGETABLES, FRESH OR CHILLED, NESOI"
3058,080510,"ORANGES, FRESH"
3059,120400,"FLAXSEED (LINSEED), WHETHER OR NOT BROKEN"
3060,170199,"CANE OR BEET SUGAR AND CHEMICALLY PURE SUCROSE, REFINED, IN SOLID FORM, NOT CONTAINING ADDED FLAVORING OR COLORING MATTER"
3061,170220,MAPLE SUGAR AND MAPLE SYRUP
3062,271312,"PETROLEUM COKE, CALCINED"
3063,290619,"CYCLANIC, CYCLENIC OR CYCLOTERPENIC ALCOHOLS AND THEIR HALOGENATED, SULFONATED, NITRATED OR NITROSATED DERIVATIVES, NESOI"
3064,382491,"MIX/PREPS MAINLY OF (5-ETHYL-2-METHYL-2-OXIDO-1,3,2-DIOXAPHOSPHINAN-5-YL)METHYL METHYL METHYLPHOSPHONATE AND BIS METHYLPHOSPHONATE"
3065,392210,"BATHS, SHOWER BATHS, SINKS  AND WASHBASINS, OF PLASTICS"
3066,401011,CONVEYOR BELTS OR BELTING REINFORCED ONLY WITH METAL
3067,690290,"REFRACTORY BRICKS, BLOCKS, TILES AND SIMILAR REFRACTORY CERAMIC CONSTRUCTIONAL GOODS NESOI"
3068,721710,"WIRE OF IRON OR NONALLLOY STEEL, NOT PLATED OR COATED, WHETHER OR NOT POLISHED"
3069,690723,"CERAMIC FLAGS AND PAVING, HEARTH OR WALL TILES, OF A WATER ABSORPTION COEFFICIENT BY WEIGHT EXCEEDING 10 %"
3070,620530,"MEN'S OR BOYS' SHIRTS OF MANMADE FIBERS, NOT KNITTED OR CROCHETED"
3071,701010,"GLASS AMPOULES, OF A KIND USED FOR THE CONVEYANCE OR PACKING OF GOODS"
3072,621590,"TIES, BOW TIES AND CRAVATS, OF TEXTILE MATERIALS NESOI, NOT KNITTED OR CROCHETED"
3073,701820,GLASS MICROSPHERES NOT EXCEEDING 1 MM IN DIAMETER
3074,630520,"SACKS AND BAGS, USED FOR PACKING GOODS, OF COTTON"
3075,710900,"BASE METALS OR SILVER, CLAD WITH GOLD, NOT FURTHER WORKED THAN SEMIMANUFACTURED"
3076,450310,CORKS AND STOPPERS OF NATURAL CORK
3077,470329,"CHEMICAL WOODPULP, SODA OR SULFATE, OTHER THAN DISSOLVING GRADES, SEMIBLEACHED OR BLEACHED, NONCONIFEROUS"
3078,580133,"WOVEN CUT WEFT PILE FABRICS, OTHER THAN CORDUROY, NESOI, OF MANMADE FIBERS"
3079,860791,"PARTS OF RAILWAY OR TRAMWAY LOCOMOTIVES, NESOI"
3080,870120,ROAD TRACTORS FOR SEMI-TRAILERS
3081,940520,"ELECTRIC TABLE, DESK, BEDSIDE OR FLOOR-STANDING LAMPS"
3082,950631,"GOLF CLUBS, COMPLETE"
3083,854130,"THYRISTORS, DIACS AND TRIACS, OTHER THAN PHOTOSENSITIVE DEVICES"
3084,842959,"MECHANICAL SHOVELS, EXCAVATORS AND SHOVEL LOADERS NESOI, SELF-PROPELLED"
3085,847480,"MACHINERY FOR AGGLOMERATING ETC. SOLID MINERAL FUELS, CERAMIC PASTE OR OTHER MINERAL PRODUCTS; MACHINES FOR FORMING FOUNDRY MOLDS OF SAND"
3086,848071,"MOLDS FOR RUBBER OR PLASTICS, INJECTION OR COMPRESSION TYPES"
3087,848240,"NEEDLE ROLLER BEARINGS, INCLUDING CAGE AND NEEDLE ROLLER ASSEMBLIES"
3088,021012,"MEAT OF SWINE, BELLIES (BACON ETC.) AND CUTS THEREOF, SALTED, IN BRINE, DRIED OR SMOKED"
3089,010121,"HORSES, LIVE, PUREBRED BREEDING"
3090,030447,"DOGFISH AND OTHER SHARK FILLETS, FRESH OR CHILLED"
3091,100620,"RICE, HUSKED (BROWN)"
3092,120110,SOYBEAN SEED
3093,121490,"FORAGE PRODUCTS, NESOI, INCLUDING RUTABAGAS (SWEDES), MANGOLDS, FODDER ROOTS, HAY, CLOVER, FORAGE KALE, VETCHES ETC., WHETHER OR NOT IN PELLET FORM"
3094,151499,"RAPESEED, COLZA OR MUSTARD OIL, AND FRACTIONS THEREOF,  NESOI"
3095,240311,WATER PIPE TOBACCO SPECIFIED IN SUBHEADING NOTE 1 TO CHAPTER 24
3096,284410,"NATURAL URANIUM AND ITS COMPOUNDS; URANIUM ALLOYS, DISPERSIONS, CERAMIC PRODUCTS AND MIXTURES CONTAINING NATURAL URANIUM OR NATURAL URANIUM COMPOUNDS"
3097,284450,SPENT (IRRADIATED) FUEL ELEMENTS (CARTRIDGES) OF NUCLEAR REACTORS
3098,300331,"MEDICAMENTS CONTAINING INSULIN BUT NOT ANTIBIOTICS, NOT PUT UP IN MEASURED DOSES OR RETAIL PACKINGS"
3099,310540,AMMONIUM DIHYDROGENORTHOPHOSPHATE (MONOAMMONIUM PHOSPHATE) AND MIXTURES THEREOF WITH DIAMMONIUM HYDROGENORTHOPHOSPHATE (DIAMMONIUM PHOSPHATE)
3100,380869,"INSECTICIDES,ETC SPECIFIED IN SUBHEADING NOTE 2, NESOI"
3101,401211,"RETREADED TIRES OF RUBBER, OF A KIND USED ON MOTOR CARS (INCLUDING STATION WAGONS AND RACING CARS)"
3102,730210,RAILWAY OR TRAMWAY RAILS OF IRON OR STEEL
3103,740829,"WIRE OF COPPER ALLOYS, NESOI"
3104,681292,"ASBESTOS PAPER, MILLBOARD AND FELT"
3105,721499,"BARS AND RODS OF IRON OR NONALLOY STEEL, NOT FURTHER WORKED THAN HOT-ROLLED, HOT-DRAWN OR HOT-EXTRUDED, BUT INCLUDING TWISTED AFTER ROLLING, N.E.S.O.I"
3106,580620,"NARROW WOVEN FABRICS NESOI NOT OVER 30 CM IN WIDTH, CONTAINING 5% (WT.) OR MORE OF ELASTOMERIC YARN OR RUBBER THREAD"
3107,540219,"SYNTHETIC FILAMENT YARN, NOT PUT UP FOR RETAIL SALE, HIGH TENACITY YARN OF NYLON OR OTHER POLYAMIDES, NES"
3108,500600,"SILK YARN AND YARN SPUN FROM SILK WASTE, PUT UP FOR RETAIL SALE; SILK WORM GUT"
3109,511111,"WOVEN FABRICS CONTAINING 85% OR MORE BY WEIGHT OF CARDED WOOL OR FINE ANIMAL HAIR, WEIGHING NOT OVER 300 G/M2"
3110,420291,"CONTAINERS, BAGS, BOXES, CASES, SATCHELS ETC. WITH OUTER SURFACE OF LEATHER OR OF COMPOSITION LEATHER, NESOI"
3111,470693,"PULPS OF FIBROUS CELLULOSIC MATERIAL OBTAINED BY A COMBINATION OF MECHANICAL AND CHEMICAL PROCESSES, NESOI"
3112,551642,"WOVEN FABRICS OF ARTIFICIAL STAPLE FIBERS, CONTAINING UNDER 85% (WT.) OF SUCH FIBERS, MIXED WITH COTTON, DYED"
3113,960711,SLIDE FASTENERS FITTED WITH CHAIN SCOOPS OF BASE METAL
3114,903149,"MEASURING OR CHECKING INSTRUMENTS, APPLIANCES AND MACHINES, N.E.S.O.I."
3115,830790,"FLEXIBLE TUBING, OF BASE METAL, OTHER THAN IRON OR STEEL"
3116,831190,"TUBES, PLATES ETC. OF BASE METAL OR METAL CARBIDES WITH FLUX MATERIAL FOR WELDING ETC.; WIRE AND RODS OF AGGLOMERATED BASE METAL POWDER; PARTS THEREOF"
3117,852712,POCKET-SIZE RADIO CASSETTE PLAYERS
3118,852713,"RADIOBROADCAST RECEIVERS CAPABLE OF OPERATING WITHOUT AN EXTERNAL SOURCE OF POWER, COMBINED WITH SOUND RECORDING OR REPRODUCING APPARATUS, N.E.S.O.I."
3119,845210,SEWING MACHINES OF THE HOUSEHOLD TYPE
3120,020741,"MEAT OF DUCKS, FRESH OR CHILLED, NOT CUT IN PIECES"
3121,030242,"ANCHOVIES (ENGRAULIS SPP.), FRESH OR CHILLED"
3122,080212,"ALMONDS, FRESH OR DRIED, SHELLED"
3123,120190,"SOYBEANS, OTHER THAN SEED"
3124,120925,"RYE GRASS (LOLIUM MULTIFLORUM LAM., LOLIUM PERENNE L.) SEEDS OF A KIND USED FOR SOWING"
3125,180400,"COCOA BUTTER, FAT AND OIL"
3126,284700,"HYDROGEN PEROXIDE, WHETHER OR NOT SOLIDIFIED WITH UREA"
3127,290219,"CYCLANES, CYCLENES AND CYCLOTERPENES (EXCLUDING CYCLOHEXANE)"
3128,290372,DICHLOROTRIFLUOROETHANES (HCFC-123)
3129,292011,PARATHION (ISO) AND PARATHION-METHYL (ISO) (METHYL-PARATHION)
3130,370296,"PHOTOGRAPHIC FILM OF A WIDTH NOT EXCEEDING 35 MM (1.4 IN.) AND OF A LENGTH NOT EXCEEDING 30 M (98 FT.), MONOCHROME, SENSITIZED, UNEXPOSED, NESOI"
3131,620443,"WOMEN'S OR GIRLS' DRESSES OF SYNTHETIC FIBERS, NOT KNITTED OR CROCHETED"
3132,722599,"FLAT-ROLLED ALLOY STEEL NOT STAINLESS, 600 MM OR MORE WIDE, NESOI"
3133,730722,"PIPE OR TUBE FITTINGS, NESOI, STAINLESS STEEL THREADED ELBOWS, BENDS AND SLEEVES"
3134,640510,"FOOTWEAR NESOI, WITH UPPERS OF LEATHER OR COMPOSITION LEATHER"
3135,720851,"FLAT-ROLLED PRODUCTS OF IRON OR NONALLOY STEEL,WIDTH 600MM OR MORE, NOT IN COILS, HOT-ROLLED WORKED ONLY, OF A THICKNESS EXCEEDING 10 MM, N.E.S.O.I."
3136,660200,"WALKING-STICKS, SEAT-STICKS, WHIPS, RIDING-CROPS AND THE LIKE"
3137,560890,"KNOTTED NETTING OF TWINE, CORDAGE OR ROPE, OF MATERIALS OTHER THAN MANMADE TEXTILES; MADE-UP NETS (FISHING AND OTHER), OF TEXTILE MATERIALS NESOI"
3138,521141,"WOVEN FABRICS OF COTTON, LESS THAN 85% COTTON BY WEIGHT, MIXED MAINLY WITH MANMADE FIBERS, DIFFERENT COLORED YARNS, PLAIN WEAVE, OVER 200 G/M2"
3139,860711,TRUCK ASSEMBLIES FOR SELF-PROPELLED RAILWAY OR TRAMWAY LOCOMOTIVES OR ROLLING STOCK
3140,901420,INSTRUMENTS AND APPLIANCES FOR AERONAUTICAL OR SPACE NAVIGATION (OTHER THAN COMPASSES)
3141,970190,"COLLAGES AND SIMILAR DECORATIVE PLAQUES, FRAMED OR NOT FRAMED"
3142,903039,"INSTRUMENTS AND APPARATUS FOR MEASURING OR CHECKING VOLTAGE, CURRENT, RESISTANCE OR POWER, WITHOUT A RECORDING DEVICE (EXCLUDING MULTIMETERS), NESOI"
3143,852110,"VIDEO RECORDING OR REPRODUCING APPARATUS (WHETHER OR NOT INCORPORATING A VIDEO TUNER), MAGNETIC TAPE-TYPE"
3144,030221,"HALIBUT AND GREENLAND TURBOT (REINHARDTIUS HIPPOGLOSSOIDES, HIPPOGLOSSUS HIPPOGLOSSUS, HIPPOGLOSSUS STENOLEPIS), NO FILLET, LIVER OR ROE, FRESH, CHILL"
3145,030612,"LOBSTERS (HOMARUS SPP.), INCLUDING IN SHELL, COOKED BY STEAMING OR BY BOILING IN WATER, FROZEN"
3146,030731,"MUSSELS (MYTILUS SPP., PERNA SPP.), LIVE, FRESH OR CHILLED"
3147,091099,"SPICES, NESOI"
3148,261900,"SLAG, DROSS (OTHER THAN GRANULATED SLAG), SCALINGS AND OTHER WASTE FROM THE MANUFACTURE OF IRON OR STEEL"
3149,285210,"MERCURY COMPOUNDS, CHEMICALLY DEFINED, INORGANIC OR ORGANIC, EXCLUDING AMALGAMS"
3150,293190,"ORGANO-INORGANIC COMPOUNDS, NESOI"
3151,321390,"ARTISTS', STUDENTS' OR SIGNBOARD PAINTERS' COLORS, MODIFYING TINTS, AMUSEMENT COLORS ETC. IN TABLETS, TUBES, JARS, BOTTLES, PANS ETC., NESOI"
3152,380899,"RODENTICIDES AND SIMILAR PRODUCTS, PUT UP IN FORMS OR PACKINGS FOR RETAIL SALE OR AS PREPARATIONS OR ARTICLES, NESOI"
3153,621020,"GARMENTS OF THE TYPE DESCRIBED IN HEADING 6201, MADE UP OF FABRICS OF HEADING 5903, 5906 OR 5907"
3154,640420,"FOOTWEAR, WITH OUTER SOLES OF LEATHER OR COMPOSITION LEATHER AND UPPERS OF TEXTILE MATERIALS"
3155,441899,"BUILDERS' JOINERY AND CARPENTRY OF WOOD, INCLUDING CELLULAR WOOD PANELS, NESOI"
3156,460129,"MATS, MATTING AND SCREENS, OF VEGETABLE MATERIALS, NESOI"
3157,902490,"PARTS AND ACCESSORIES OF MACHINES OR APPLIANCES FOR TESTING HARDNESS, STRENGTH, COMPRESSIBILITY, ELASTICITY OR OTHER SPECIFIC PROPERTIES OF MATERIALS"
3158,854071,MAGNETRON MICROWAVE TUBES
3159,850440,ELECTRICAL STATIC CONVERTERS; POWER SUPPLIES FOR ADP MACHINES OR UNITS OF 8471
3160,842630,PORTAL OR PEDESTAL JIB CRANES
3161,830250,"HAT-RACKS, HAT PEGS, BRACKETS AND SIMILAR FIXTURES, AND PARTS THEREOF, OF BASE METAL"
3162,840140,PARTS OF NUCLEAR REACTORS
3163,851920,"SOUND RECORDING OR REPRODUCING APPARATUS OPERATED BY COINS, BANKNOTES, BANK CARDS, TOKENS OR BY OTHER MEANS OF PAYMENT"
3164,852321,CARDS INCORPORATING A MAGNETIC STRIPE
3165,841181,"GAS TURBINES, EXCEPT TURBOJETS AND TURBOPROPELLERS, OF A POWER NOT EXCEEDING 5,000 KW"
3166,845129,"DRYING MACHINES (EXCEPT CENTRIFUGAL TYPE) FOR TEXTILE YARNS, FABRICS OR MADE UP TEXTILE ARTICLES, WITH A DRY LINEN CAPACITY EXCEEDING 10 KG"
3167,121299,"VEGETABLE PRODUCTS (INCLUDING UNROASTED CHICORY ROOTS OF THE VARIETY CICHORIUM INTYBUS SATIVUM) OF A KIND USED PRIMARILY FOR HUMAN CONSUMPTION, NESOI"
3168,160249,"MEAT, MEAT OFFAL OR MIXTURES OF SWINE, PREPARED OR PRESERVED, NESOI"
3169,251820,CALCINED DOLOMITE
3170,271220,PARAFFIN WAX CONTAINING BY WEIGHT LESS THAN 0.75% OIL
3171,280490,SELENIUM
3172,290613,STEROLS AND INOSITOLS
3173,721633,"H SECTIONS OF IRON OR NONALLOY STEEL, HOT-WORKED, 80 MM OR MORE HIGH"
3174,721661,"ANGLES, SHAPES AND SECTIONS, IRON OR NONALLOY STEEL, NOT FURTHER WORKED THAN COLD-FORMED OR COLD-FINISHED, OBTAINED FROM FLAT-ROLLED PRODUCTS"
3175,620799,"MEN'S OR BOYS' SINGLETS AND OTHER UNDERSHIRTS, BATHROBES, DRESSING GOWNS AND SIMILAR ARTICLES OF TEXTILE MATERIALS NESOI, NOT KNITTED OR CROCHETED"
3176,701952,"OTHER WOVEN NARROW FABRICS OVER 30 CM WIDE, PLAIN WEAVE, ETC."
3177,630510,"SACKS AND BAGS, USED FOR PACKING GOODS, OF JUTE OR OF OTHER TEXTILE BAST FIBERS (EXCLUDING FLAX, TRUE HEMP AND RAMIE)"
3178,710490,"SYNTHETIC OR RECONSTRUCTED PRECIOUS OR SEMIPRECIOUS STONES NESOI, OTHERWISE WORKED"
3179,741529,"RIVETS, COTTERS, COTTER PINS AND SIMILAR ARTICLES OF COPPER (NOT THREADED), NESOI"
3180,750610,"NICKEL PLATES, SHEETS, STRIP AND FOIL, NOT ALLOYED"
3181,681099,"ARTICLES OF CEMENT, CONCRETE OR ARTIFICIAL STONE, WHETHER OR NOT REINFORCED, NESOI"
3182,410622,"GOAT OR KID CRUSTED SKINS, WITHOUT WOOL ON, DRY STATE, WHETHER OR NOT SPLIT, BUT NOT FURTHER PREPARED"
3183,540774,"WOVEN FABRICS OF SYNTHETIC FILAMENTS NESOI, 85% OR MORE BY WEIGHT OF SYNTHETIC FILAMENTS EXCEPT POLYAMIDES AND POLYESTERS, PRINTED"
3184,481110,"PAPER AND PAPERBOARD COATED OR IMPREGNATED WITH TAR, BITUMEN OR ASPHALT, NESOI, IN ROLLS OR SHEETS"
3185,854610,ELECTRICAL INSULATORS OF GLASS
3186,901120,"MICROSCOPES NESOI, FOR PHOTOMICROGRAPHY, CINEPHOTOMICROGRAPHY OR MICROPROJECTION"
3187,842091,"CYLINDERS FOR CALENDERING OR OTHER ROLLING MACHINES, OTHER THAN FOR METALS OR GLASS"
3188,842123,OIL OR FUEL FILTERS FOR INTERNAL COMBUSTION ENGINES
3189,850422,"LIQUID DIELECTRIC TRANSFORMERS HAVING A POWER HANDLING CAPACITY EXCEEDING 650 KVA BUT NOT EXCEEDING 10,000 KVA"
3190,842641,"DERRICKS, CRANES, NESOI AND WORKS TRUCKS FITTED WITH A CRANE, SELF-PROPELLED, ON TIRES"
